2026-06-09 16:11:52.606652 [info] : [RPC-TIMING] id=281474976710656 CoreX.rpc.MathService.Add | deserialize:1us route:0us business:2us send:22us | total:25us
2026-06-09 16:11:52.606654 [info] : [RPC-TIMING] id=0 CoreX.rpc.MathService.Add | deserialize:4us route:1us business:13us send:34us | total:52us
2026-06-09 16:11:52.606954 [info] : [RPC-TIMING] id=281474976710657 CoreX.rpc.MathService.Add | deserialize:1us route:1us business:2us send:7us | total:11us
2026-06-09 16:11:52.607154 [info] : [RPC-TIMING] id=1 CoreX.rpc.MathService.Add | deserialize:2us route:0us business:4us send:34us | total:40us
2026-06-09 16:11:52.607267 [info] : [RPC-TIMING] id=281474976710658 CoreX.rpc.MathService.Add | deserialize:1us route:0us business:2us send:7us | total:10us
2026-06-09 16:11:52.607336 [info] : [RPC-TIMING] id=281474976710659 CoreX.rpc.MathService.Add | deserialize:1us route:1us business:1us send:5us | total:8us
2026-06-09 16:11:52.607385 [info] : [RPC-TIMING] id=281474976710660 CoreX.rpc.MathService.Add | deserialize:1us route:0us business:1us send:5us | total:7us
2026-06-09 16:11:52.607432 [info] : [RPC-TIMING] id=281474976710661 CoreX.rpc.MathService.Add | deserialize:1us route:0us business:1us send:5us | total:7us
2026-06-09 16:11:52.607480 [info] : [RPC-TIMING] id=281474976710662 CoreX.rpc.MathService.Add | deserialize:1us route:0us business:1us send:5us | total:7us
2026-06-09 16:11:52.607526 [info] : [RPC-TIMING] id=281474976710663 CoreX.rpc.MathService.Add | deserialize:0us route:1us business:0us send:5us | total:6us
2026-06-09 16:11:52.607573 [info] : [RPC-TIMING] id=281474976710664 CoreX.rpc.MathService.Add | deserialize:0us route:0us business:1us send:5us | total:6us
2026-06-09 16:11:52.607620 [info] : [RPC-TIMING] id=281474976710665 CoreX.rpc.MathService.Add | deserialize:1us route:0us business:1us send:5us | total:7us
2026-06-09 16:11:52.607666 [info] : [RPC-TIMING] id=281474976710666 CoreX.rpc.MathService.Add | deserialize:1us route:0us business:1us send:4us | total:6us
2026-06-09 16:11:52.607714 [info] : [RPC-TIMING] id=281474976710667 CoreX.rpc.MathService.Add | deserialize:0us route:0us business:1us send:5us | total:6us
2026-06-09 16:11:52.607760 [info] : [RPC-TIMING] id=281474976710668 CoreX.rpc.MathService.Add | deserialize:0us route:0us business:1us send:5us | total:6us
2026-06-09 16:11:52.607806 [info] : [RPC-TIMING] id=281474976710669 CoreX.rpc.MathService.Add | deserialize:0us route:0us business:1us send:5us | total:6us
2026-06-09 16:11:52.607857 [info] : [RPC-TIMING] id=281474976710670 CoreX.rpc.MathService.Add | deserialize:1us route:0us business:1us send:5us | total:7us
2026-06-09 16:11:52.607904 [info] : [RPC-TIMING] id=281474976710671 CoreX.rpc.MathService.Add | deserialize:0us route:0us business:1us send:5us | total:6us
2026-06-09 16:11:52.607952 [info] : [RPC-TIMING] id=281474976710672 CoreX.rpc.MathService.Add | deserialize:0us route:0us business:1us send:5us | total:6us
